case,case_id,docket_id,case_docket_page_link,case_found_by_crawl,case_scraped_rows,case_docs_on_gcs,document_id,document_name,document_status,filed_create,filed_received,document_link,document_confirmation_link,sql_query
case_43881,EF2021-00001987,BCP4eHOu9TA4lOok9RE4qw==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=BCP4eHOu9TA4lOok9RE4qw==&display=all&courtType=Jefferson County Supreme Court&resultsPageNum=2,345,345,338,1245897,AFFIRMATION/AFFIDAVIT OF SERVICE,Processed,08/12/2021,08/12/2021,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=XtGxL_PLUS_l/KKczj5YxImmEAA==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=XtGxL_PLUS_l/KKczj5YxImmEAA==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'BCP4eHOu9TA4lOok9RE4qw==' ORDER BY id;"
case_43881,EF2021-00001987,BCP4eHOu9TA4lOok9RE4qw==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=BCP4eHOu9TA4lOok9RE4qw==&display=all&courtType=Jefferson County Supreme Court&resultsPageNum=2,345,345,338,1245899,AFFIRMATION/AFFIDAVIT OF SERVICE,Processed,08/12/2021,08/12/2021,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=h9BhYFs2WnahMVlDjq2JcA==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=h9BhYFs2WnahMVlDjq2JcA==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'BCP4eHOu9TA4lOok9RE4qw==' ORDER BY id;"
case_43881,EF2021-00001987,BCP4eHOu9TA4lOok9RE4qw==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=BCP4eHOu9TA4lOok9RE4qw==&display=all&courtType=Jefferson County Supreme Court&resultsPageNum=2,345,345,338,1245900,AFFIRMATION/AFFIDAVIT OF SERVICE,Processed,08/12/2021,08/12/2021,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=xpGaZ74OQ01WZTCbkFS/oA==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=xpGaZ74OQ01WZTCbkFS/oA==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'BCP4eHOu9TA4lOok9RE4qw==' ORDER BY id;"
case_43881,EF2021-00001987,BCP4eHOu9TA4lOok9RE4qw==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=BCP4eHOu9TA4lOok9RE4qw==&display=all&courtType=Jefferson County Supreme Court&resultsPageNum=2,345,345,338,1245905,AFFIRMATION/AFFIDAVIT OF SERVICE,Processed,08/12/2021,08/12/2021,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=e87YBN6g6/2lesYRkuc9BA==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=e87YBN6g6/2lesYRkuc9BA==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'BCP4eHOu9TA4lOok9RE4qw==' ORDER BY id;"
case_43881,EF2021-00001987,BCP4eHOu9TA4lOok9RE4qw==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=BCP4eHOu9TA4lOok9RE4qw==&display=all&courtType=Jefferson County Supreme Court&resultsPageNum=2,345,345,338,1245993,PROOF OF SERVICE,Processed,11/16/2021,11/16/2021,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=UbU5oJMToq2nKILhYfA/xA==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=UbU5oJMToq2nKILhYfA/xA==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'BCP4eHOu9TA4lOok9RE4qw==' ORDER BY id;"
case_43881,EF2021-00001987,BCP4eHOu9TA4lOok9RE4qw==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=BCP4eHOu9TA4lOok9RE4qw==&display=all&courtType=Jefferson County Supreme Court&resultsPageNum=2,345,345,338,1246009,ANSWER (AMENDED),Processed,12/03/2021,12/03/2021,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=ln8NyP4IDA5SFNev2SaQTg==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=ln8NyP4IDA5SFNev2SaQTg==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'BCP4eHOu9TA4lOok9RE4qw==' ORDER BY id;"
case_43881,EF2021-00001987,BCP4eHOu9TA4lOok9RE4qw==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=BCP4eHOu9TA4lOok9RE4qw==&display=all&courtType=Jefferson County Supreme Court&resultsPageNum=2,345,345,338,1246106,STIPULATION - DISCONTINUANCE (POST RJI),Processed,01/10/2023,01/10/2023,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=DxmbOJZnxZCteNZVJxr3wg==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=DxmbOJZnxZCteNZVJxr3wg==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'BCP4eHOu9TA4lOok9RE4qw==' ORDER BY id;"
case_43883,EF2026-171,3Mxp7/3N5DgJSfCKPjhkbA==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=3Mxp7/3N5DgJSfCKPjhkbA==&display=all&courtType=Ulster County Supreme Court&resultsPageNum=2,151,151,149,1246235,EXHIBIT(S),Processed,01/20/2026,01/20/2026,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=PJpB3pDWUffd26DIXgMYew==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=PJpB3pDWUffd26DIXgMYew==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = '3Mxp7/3N5DgJSfCKPjhkbA==' ORDER BY id;"
case_43883,EF2026-171,3Mxp7/3N5DgJSfCKPjhkbA==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=3Mxp7/3N5DgJSfCKPjhkbA==&display=all&courtType=Ulster County Supreme Court&resultsPageNum=2,151,151,149,1246247,DEMAND FOR:,Processed,01/23/2026,01/23/2026,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=32/yCI7PpFJ3edFoez/sCw==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=32/yCI7PpFJ3edFoez/sCw==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = '3Mxp7/3N5DgJSfCKPjhkbA==' ORDER BY id;"
case_43884,EFCA2021-000020,zDQIoU0mzqfzYafZWd2u0g==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=zDQIoU0mzqfzYafZWd2u0g==&display=all&courtType=Oneida County Supreme Court&resultsPageNum=2,1128,1128,1117,1246463,ANSWER,Processed,03/22/2021,03/22/2021,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=zCvJNywgE4vl9Lsbdqdtrw==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=zCvJNywgE4vl9Lsbdqdtrw==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'zDQIoU0mzqfzYafZWd2u0g==' ORDER BY id;"
case_43884,EFCA2021-000020,zDQIoU0mzqfzYafZWd2u0g==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=zDQIoU0mzqfzYafZWd2u0g==&display=all&courtType=Oneida County Supreme Court&resultsPageNum=2,1128,1128,1117,1246468,STATEMENT OF AUTHORIZATION FOR ELECTRONIC FILING,Processed,03/22/2021,03/22/2021,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=qELTWQFY6AdxgcB8Lj8y8Q==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=qELTWQFY6AdxgcB8Lj8y8Q==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'zDQIoU0mzqfzYafZWd2u0g==' ORDER BY id;"
case_43884,EFCA2021-000020,zDQIoU0mzqfzYafZWd2u0g==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=zDQIoU0mzqfzYafZWd2u0g==&display=all&courtType=Oneida County Supreme Court&resultsPageNum=2,1128,1128,1117,1247083,EXHIBIT(S),Processed,09/24/2021,09/24/2021,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=18VdyRDamKZp6C8ZfQL/HQ==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=18VdyRDamKZp6C8ZfQL/HQ==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'zDQIoU0mzqfzYafZWd2u0g==' ORDER BY id;"
case_43884,EFCA2021-000020,zDQIoU0mzqfzYafZWd2u0g==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=zDQIoU0mzqfzYafZWd2u0g==&display=all&courtType=Oneida County Supreme Court&resultsPageNum=2,1128,1128,1117,1247177,NOTICE OF MOTION,Processed,10/21/2021,10/21/2021,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=NmuhM9szOJJSzjzUNq84Yw==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=NmuhM9szOJJSzjzUNq84Yw==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'zDQIoU0mzqfzYafZWd2u0g==' ORDER BY id;"
case_43884,EFCA2021-000020,zDQIoU0mzqfzYafZWd2u0g==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=zDQIoU0mzqfzYafZWd2u0g==&display=all&courtType=Oneida County Supreme Court&resultsPageNum=2,1128,1128,1117,1247183,ORDER - SUMMARY JUDGMENT,Processed,10/22/2021,10/21/2021,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=nooNGZCEbdrpSLVyXXTA2Q==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=nooNGZCEbdrpSLVyXXTA2Q==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'zDQIoU0mzqfzYafZWd2u0g==' ORDER BY id;"
case_43884,EFCA2021-000020,zDQIoU0mzqfzYafZWd2u0g==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=zDQIoU0mzqfzYafZWd2u0g==&display=all&courtType=Oneida County Supreme Court&resultsPageNum=2,1128,1128,1117,1247184,ORDER - SUMMARY JUDGMENT,Processed,10/22/2021,10/21/2021,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=DIBT1O00ARXW7f3lQTSuYQ==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=DIBT1O00ARXW7f3lQTSuYQ==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'zDQIoU0mzqfzYafZWd2u0g==' ORDER BY id;"
case_43884,EFCA2021-000020,zDQIoU0mzqfzYafZWd2u0g==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=zDQIoU0mzqfzYafZWd2u0g==&display=all&courtType=Oneida County Supreme Court&resultsPageNum=2,1128,1128,1117,1247186,ORDER - SUMMARY JUDGMENT,Processed,10/22/2021,10/21/2021,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=8cydPpZko7dAB3XdRldJiA==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=8cydPpZko7dAB3XdRldJiA==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'zDQIoU0mzqfzYafZWd2u0g==' ORDER BY id;"
case_43884,EFCA2021-000020,zDQIoU0mzqfzYafZWd2u0g==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=zDQIoU0mzqfzYafZWd2u0g==&display=all&courtType=Oneida County Supreme Court&resultsPageNum=2,1128,1128,1117,1247193,ORDER - DISMISSAL,Processed,10/22/2021,10/21/2021,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=nOTnsYMQwFIuA2UhKeUYIg==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=nOTnsYMQwFIuA2UhKeUYIg==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'zDQIoU0mzqfzYafZWd2u0g==' ORDER BY id;"
case_43884,EFCA2021-000020,zDQIoU0mzqfzYafZWd2u0g==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=zDQIoU0mzqfzYafZWd2u0g==&display=all&courtType=Oneida County Supreme Court&resultsPageNum=2,1128,1128,1117,1247195,ORDER - DISMISSAL,Processed,10/22/2021,10/21/2021,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=13TBOSs7quTNSNWupZIEYA==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=13TBOSs7quTNSNWupZIEYA==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'zDQIoU0mzqfzYafZWd2u0g==' ORDER BY id;"
case_43884,EFCA2021-000020,zDQIoU0mzqfzYafZWd2u0g==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=zDQIoU0mzqfzYafZWd2u0g==&display=all&courtType=Oneida County Supreme Court&resultsPageNum=2,1128,1128,1117,1247197,ORDER - DISMISSAL,Processed,10/22/2021,10/21/2021,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=d_PLUS_gOEk5eItzvoAdMMSw/xQ==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=d_PLUS_gOEk5eItzvoAdMMSw/xQ==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'zDQIoU0mzqfzYafZWd2u0g==' ORDER BY id;"
case_43884,EFCA2021-000020,zDQIoU0mzqfzYafZWd2u0g==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=zDQIoU0mzqfzYafZWd2u0g==&display=all&courtType=Oneida County Supreme Court&resultsPageNum=2,1128,1128,1117,1247210,AFFIRMATION,Processed,10/22/2021,10/22/2021,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=4CefY2PxKQUSCXVNLsEOlQ==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=4CefY2PxKQUSCXVNLsEOlQ==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'zDQIoU0mzqfzYafZWd2u0g==' ORDER BY id;"
case_43885,EFCA2021-001003,QTs_PLUS_z9JEJOHNpvgslBTPZg==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=QTs_PLUS_z9JEJOHNpvgslBTPZg==&display=all&courtType=Oneida County Supreme Court&resultsPageNum=2,618,618,603,1247512,ORDER TO SHOW CAUSE ( PROPOSED ),,05/13/2021,05/13/2021,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=l7yQEchLofzhIJ9bsYCV_PLUS_Q==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=l7yQEchLofzhIJ9bsYCV_PLUS_Q==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'QTs_PLUS_z9JEJOHNpvgslBTPZg==' ORDER BY id;"
case_43885,EFCA2021-001003,QTs_PLUS_z9JEJOHNpvgslBTPZg==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=QTs_PLUS_z9JEJOHNpvgslBTPZg==&display=all&courtType=Oneida County Supreme Court&resultsPageNum=2,618,618,603,1247515,STATEMENT OF AUTHORIZATION FOR ELECTRONIC FILING,Processed,05/13/2021,05/13/2021,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=8fOgF8hzIQe/BoBzBk_PLUS_YaQ==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=8fOgF8hzIQe/BoBzBk_PLUS_YaQ==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'QTs_PLUS_z9JEJOHNpvgslBTPZg==' ORDER BY id;"
case_43885,EFCA2021-001003,QTs_PLUS_z9JEJOHNpvgslBTPZg==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=QTs_PLUS_z9JEJOHNpvgslBTPZg==&display=all&courtType=Oneida County Supreme Court&resultsPageNum=2,618,618,603,1247516,RJI -RE: ORDER TO SHOW CAUSE,Processed,05/13/2021,05/13/2021,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=MB3ekuFdgzbCVutLDhrdNg==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=MB3ekuFdgzbCVutLDhrdNg==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'QTs_PLUS_z9JEJOHNpvgslBTPZg==' ORDER BY id;"
case_43885,EFCA2021-001003,QTs_PLUS_z9JEJOHNpvgslBTPZg==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=QTs_PLUS_z9JEJOHNpvgslBTPZg==&display=all&courtType=Oneida County Supreme Court&resultsPageNum=2,618,618,603,1247523,ANSWER WITH CROSS-CLAIM(S),Processed,06/08/2021,06/08/2021,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=q8arJhILA_PLUS_FoM_PLUS_EmDQ5MgA==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=q8arJhILA_PLUS_FoM_PLUS_EmDQ5MgA==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'QTs_PLUS_z9JEJOHNpvgslBTPZg==' ORDER BY id;"
case_43885,EFCA2021-001003,QTs_PLUS_z9JEJOHNpvgslBTPZg==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=QTs_PLUS_z9JEJOHNpvgslBTPZg==&display=all&courtType=Oneida County Supreme Court&resultsPageNum=2,618,618,603,1247527,ANSWER WITH CROSS-CLAIM(S),Processed,06/15/2021,06/15/2021,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=ygM_PLUS_ZhpofdRaQqwlsLzs_PLUS_A==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=ygM_PLUS_ZhpofdRaQqwlsLzs_PLUS_A==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'QTs_PLUS_z9JEJOHNpvgslBTPZg==' ORDER BY id;"
case_43885,EFCA2021-001003,QTs_PLUS_z9JEJOHNpvgslBTPZg==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=QTs_PLUS_z9JEJOHNpvgslBTPZg==&display=all&courtType=Oneida County Supreme Court&resultsPageNum=2,618,618,603,1247530,ANSWER WITH CROSS-CLAIM(S),Processed,06/15/2021,06/15/2021,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=_PLUS_lpXC28Ald5rKtca1wExWQ==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=_PLUS_lpXC28Ald5rKtca1wExWQ==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'QTs_PLUS_z9JEJOHNpvgslBTPZg==' ORDER BY id;"
case_43885,EFCA2021-001003,QTs_PLUS_z9JEJOHNpvgslBTPZg==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=QTs_PLUS_z9JEJOHNpvgslBTPZg==&display=all&courtType=Oneida County Supreme Court&resultsPageNum=2,618,618,603,1247531,ORDER - CASE SCHEDULING,Processed,06/16/2021,06/15/2021,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=nQ5CjwUkRZDhdS/C2WQgAA==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=nQ5CjwUkRZDhdS/C2WQgAA==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'QTs_PLUS_z9JEJOHNpvgslBTPZg==' ORDER BY id;"
case_43885,EFCA2021-001003,QTs_PLUS_z9JEJOHNpvgslBTPZg==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=QTs_PLUS_z9JEJOHNpvgslBTPZg==&display=all&courtType=Oneida County Supreme Court&resultsPageNum=2,618,618,603,1247626,STATEMENT OF AUTHORIZATION FOR ELECTRONIC FILING,Processed,05/24/2022,05/24/2022,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=gRvWdegqF5t8HQEIKCHotg==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=gRvWdegqF5t8HQEIKCHotg==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'QTs_PLUS_z9JEJOHNpvgslBTPZg==' ORDER BY id;"
case_43885,EFCA2021-001003,QTs_PLUS_z9JEJOHNpvgslBTPZg==,https://iapps.courts.state.ny.us/nyscef/DocumentList?docketId=QTs_PLUS_z9JEJOHNpvgslBTPZg==&display=all&courtType=Oneida County Supreme Court&resultsPageNum=2,618,618,603,1247627,ANSWER,Processed,05/24/2022,05/24/2022,https://iapps.courts.state.ny.us/nyscef/ViewDocument?docIndex=zvLoP5/ryOJEmXF2dhn3Fw==,https://iapps.courts.state.ny.us/nyscef/ConfirmationNotice?docId=zvLoP5/ryOJEmXF2dhn3Fw==,"SELECT id, document_name, document_status, filed_create, document_link, document_bucket_link, document_confirmation_link, document_confirmation_bucket_link FROM courts_final.ny_docket_documents WHERE docket_id = 'QTs_PLUS_z9JEJOHNpvgslBTPZg==' ORDER BY id;"
